x_min,x_max,1e_width(um),z_left(um),z_right(um),total_density
16.5,17.2,3.2509309309309313,-1.8160000000000005,1.4349309309309308,3.8524380311092125e-09
17.2,17.9,1.940276276276276,-1.032000000000001,0.908276276276275,3.038379394699804e-09
18.7,19.5,1.526774774774775,-0.9680000000000007,0.5587747747747743,5.5660165999448506e-09
19.5,20.4,2.833745745745745,-1.3680000000000008,1.4657457457457443,1.7565600158873796e-08
20.4,21.2,2.897425425425425,-2.0240000000000005,0.8734254254254243,1.1750931027131954e-08
21.2,22,3.0407047047047038,-1.8000000000000007,1.240704704704703,2.013909205011315e-08
