x_min,x_max,1e_width(um),z_left(um),z_right(um),total_density,ek_total_full,energy_variance_full,energy_mean_full,ek_total_1e,energy_variance_1e,energy_mean_1e,ne_total_full,ne_mean_full,ne_var_full,ne_total_1e,ne_mean_1e,ne_var_1e,ed_total_full,ed_mean_full,ed_var_full,ed_total_1e,ed_mean_1e,ed_var_1e
12.0,20.0,11.0658018018018,-5.48,5.5858018018018,64783546.27373789,3.1394849881055944e-06,5.052836541720317e-28,6.049104023324845e-15,2.006902371846852e-06,3.8004263292213203e-28,5.587953634286846e-15,82139606.31552602,0.15826513740949139,0.23527442985269423,64783546.27373723,0.18038119737193922,0.2726221808445715,1.3142056507621884e-06,2.5321881517575886e-15,2.9006618071076928e-28,8.955248493637942e-07,2.493470238909291e-15,2.3293029399836685e-28
20.0,24.0,4.135703703703704,-2.072000000000001,2.0637037037037027,2750098.9794278117,2.8402317493761285e-07,6.790666302617019e-28,2.9243055334631952e-15,2.135367478145287e-07,2.2539145196328005e-27,8.488712563995914e-15,3833548.9158904003,0.03947025910826667,0.06065311504273431,2750098.9794278117,0.10932450736384616,0.16701651834466746,1.2108705482900442e-07,1.2467135632329928e-15,4.652952942674182e-28,9.72809860241045e-08,3.867204763359898e-15,1.6347693565118933e-27
